Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
3993|CA-2020-161998|01-05-2020|05-05-2020|Standard Class|DB-13120|David Bremer|Corporate|United States|Tampa|Florida|33614|South|OFF-SU-10004261|Office Supplies|Supplies|"Fiskars 8"" Scissors, 2/Pack"|41.376|3|0.2|4.6548
3994|CA-2020-161998|01-05-2020|05-05-2020|Standard Class|DB-13120|David Bremer|Corporate|United States|Tampa|Florida|33614|South|OFF-AR-10004022|Office Supplies|Art|Panasonic KP-380BK Classic Electric Pencil Sharpener|172.704|6|0.2|10.794
6349|CA-2020-104486|01-05-2020|06-05-2020|Standard Class|PO-18850|Patrick O'Brill|Consumer|United States|San Francisco|California|94109|West|OFF-ST-10000876|Office Supplies|Storage|Eldon Simplefile Box Office|37.32|3|0.0|10.4496
6348|CA-2020-104486|01-05-2020|06-05-2020|Standard Class|PO-18850|Patrick O'Brill|Consumer|United States|San Francisco|California|94109|West|OFF-BI-10000309|Office Supplies|Binders|"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"|12.176|1|0.2|4.4138
1450|CA-2020-145821|01-05-2020|07-05-2020|Standard Class|JB-15400|Jennifer Braxton|Corporate|United States|Los Angeles|California|90008|West|TEC-PH-10004348|Technology|Phones|OtterBox Defender Series Case - iPhone 5c|88.752|3|0.2|11.094
6350|CA-2020-104486|01-05-2020|06-05-2020|Standard Class|PO-18850|Patrick O'Brill|Consumer|United States|San Francisco|California|94109|West|OFF-SU-10002573|Office Supplies|Supplies|"Acme 10"" Easy Grip Assistive Scissors"|35.06|2|0.0|10.518
3992|CA-2020-161998|01-05-2020|05-05-2020|Standard Class|DB-13120|David Bremer|Corporate|United States|Tampa|Florida|33614|South|FUR-FU-10001095|Furniture|Furnishings|DAX Black Cherry Wood-Tone Poster Frame|63.552|3|0.2|14.2992
4114|CA-2020-116687|02-05-2020|07-05-2020|Standard Class|NC-18625|Noah Childs|Corporate|United States|Houston|Texas|77095|Central|OFF-LA-10000443|Office Supplies|Labels|Avery 501|8.856|3|0.2|2.9889
4115|CA-2020-116687|02-05-2020|07-05-2020|Standard Class|NC-18625|Noah Childs|Corporate|United States|Houston|Texas|77095|Central|TEC-PH-10001750|Technology|Phones|Samsung Rugby III|158.376|3|0.2|13.8579
4662|CA-2020-112130|03-05-2020|07-05-2020|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Philadelphia|Pennsylvania|19140|East|FUR-CH-10002965|Furniture|Chairs|Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black|844.116|6|0.3|-36.1764
4663|CA-2020-112130|03-05-2020|07-05-2020|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Philadelphia|Pennsylvania|19140|East|OFF-ST-10000563|Office Supplies|Storage|Fellowes Bankers Box Stor/Drawer Steel Plus|76.752|3|0.2|-9.594
7219|CA-2020-150770|03-05-2020|06-05-2020|First Class|LC-16870|Lena Cacioppo|Consumer|United States|San Francisco|California|94109|West|TEC-AC-10000844|Technology|Accessories|Logitech Gaming G510s - Keyboard|339.96|4|0.0|122.3856
4659|CA-2020-112130|03-05-2020|07-05-2020|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Philadelphia|Pennsylvania|19140|East|OFF-PA-10002230|Office Supplies|Paper|Xerox 1897|7.968|2|0.2|2.8884
4658|CA-2020-112130|03-05-2020|07-05-2020|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Philadelphia|Pennsylvania|19140|East|OFF-AP-10003266|Office Supplies|Appliances|Holmes Replacement Filter for HEPA Air Cleaner, Large Room|23.696|2|0.2|6.5164
7218|CA-2020-150770|03-05-2020|06-05-2020|First Class|LC-16870|Lena Cacioppo|Consumer|United States|San Francisco|California|94109|West|OFF-BI-20002026|Office Supplies|Binders|Ibico Recycled Linen-Style Covers|62.496|2|0.2|21.8736
4660|CA-2020-112130|03-05-2020|07-05-2020|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Philadelphia|Pennsylvania|19140|East|OFF-AP-10003622|Office Supplies|Appliances|Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack|18.2|7|0.2|2.0475
4661|CA-2020-112130|03-05-2020|07-05-2020|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Philadelphia|Pennsylvania|19140|East|TEC-AC-10001542|Technology|Accessories|SanDisk Cruzer 16 GB USB Flash Drive|27.552|3|0.2|-0.3444
7217|CA-2020-150770|03-05-2020|06-05-2020|First Class|LC-16870|Lena Cacioppo|Consumer|United States|San Francisco|California|94109|West|OFF-AR-10001246|Office Supplies|Art|Newell 317|8.82|3|0.0|2.5578
4657|CA-2020-112130|03-05-2020|07-05-2020|Standard Class|SV-20785|Stewart Visinsky|Consumer|United States|Philadelphia|Pennsylvania|19140|East|OFF-AR-10001468|Office Supplies|Art|Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set|59.904|2|0.2|14.2272
7220|CA-2020-150770|03-05-2020|06-05-2020|First Class|LC-16870|Lena Cacioppo|Consumer|United States|San Francisco|California|94109|West|OFF-BI-10001575|Office Supplies|Binders|GBC Linen Binding Covers|49.568|2|0.2|17.3488
3778|CA-2020-107937|03-05-2020|08-05-2020|Standard Class|JB-16045|Julia Barnett|Home Office|United States|Chula Vista|California|91911|West|FUR-FU-10002298|Furniture|Furnishings|"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"|665.88|6|0.0|106.5408
9551|CA-2020-160864|03-05-2020|06-05-2020|First Class|NF-18595|Nicole Fjeld|Home Office|United States|San Jose|California|95123|West|OFF-BI-10004654|Office Supplies|Binders|Avery Binding System Hidden Tab Executive Style Index Sets|13.848|3|0.2|5.193
3403|CA-2020-129700|04-05-2020|05-05-2020|First Class|LA-16780|Laura Armstrong|Corporate|United States|Tinley Park|Illinois|60477|Central|FUR-FU-10001940|Furniture|Furnishings|Staples|22.288|7|0.6|-8.9152
6595|CA-2020-146290|04-05-2020|11-05-2020|Standard Class|SV-20815|Stuart Van|Corporate|United States|Indianapolis|Indiana|46203|Central|OFF-AR-10001897|Office Supplies|Art|Model L Table or Wall-Mount Pencil Sharpener|125.93|7|0.0|35.2604
305|CA-2020-144253|04-05-2020|09-05-2020|Second Class|AS-10225|Alan Schoenberger|Corporate|United States|New York City|New York|10024|East|FUR-FU-10002671|Furniture|Furnishings|Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp|26.8|2|0.0|12.864
5727|CA-2020-110548|04-05-2020|08-05-2020|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Houston|Texas|77095|Central|TEC-PH-10002922|Technology|Phones|ShoreTel ShorePhone IP 230 VoIP phone|946.344|7|0.2|118.293
5889|CA-2020-147879|07-05-2020|12-05-2020|Standard Class|CC-12220|Chris Cortes|Consumer|United States|Owensboro|Kentucky|42301|South|OFF-PA-10001952|Office Supplies|Paper|Xerox 1902|45.68|2|0.0|21.0128
2976|CA-2020-137512|07-05-2020|12-05-2020|Standard Class|AG-10675|Anna Gayman|Consumer|United States|Allen|Texas|75002|Central|OFF-PA-10000213|Office Supplies|Paper|Xerox 198|15.936|4|0.2|5.3784
2975|CA-2020-137512|07-05-2020|12-05-2020|Standard Class|AG-10675|Anna Gayman|Consumer|United States|Allen|Texas|75002|Central|FUR-TA-10001095|Furniture|Tables|Chromcraft Round Conference Tables|244.006|2|0.3|-31.3722
5709|US-2020-160857|08-05-2020|15-05-2020|Standard Class|NW-18400|Natalie Webber|Consumer|United States|New York City|New York|10024|East|OFF-SU-10000157|Office Supplies|Supplies|Compact Automatic Electric Letter Opener|357.93|3|0.0|7.1586
5710|US-2020-160857|08-05-2020|15-05-2020|Standard Class|NW-18400|Natalie Webber|Consumer|United States|New York City|New York|10024|East|FUR-CH-10002647|Furniture|Chairs|Situations Contoured Folding Chairs, 4/Set|127.764|2|0.1|21.294
5528|CA-2020-142055|08-05-2020|10-05-2020|First Class|AB-10255|Alejandro Ballentine|Home Office|United States|New York City|New York|10009|East|OFF-PA-10003465|Office Supplies|Paper|Xerox 1912|37.94|2|0.0|18.2112
5708|US-2020-160857|08-05-2020|15-05-2020|Standard Class|NW-18400|Natalie Webber|Consumer|United States|New York City|New York|10024|East|FUR-FU-10001095|Furniture|Furnishings|DAX Black Cherry Wood-Tone Poster Frame|79.44|3|0.0|30.1872
5063|CA-2020-136798|08-05-2020|12-05-2020|Standard Class|DL-12925|Daniel Lacy|Consumer|United States|Minneapolis|Minnesota|55407|Central|TEC-PH-10000441|Technology|Phones|VTech DS6151|377.97|3|0.0|105.8316
5064|CA-2020-136798|08-05-2020|12-05-2020|Standard Class|DL-12925|Daniel Lacy|Consumer|United States|Minneapolis|Minnesota|55407|Central|FUR-FU-10000723|Furniture|Furnishings|Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting|123.96|3|0.0|11.1564
5712|US-2020-160857|08-05-2020|15-05-2020|Standard Class|NW-18400|Natalie Webber|Consumer|United States|New York City|New York|10024|East|OFF-PA-10003363|Office Supplies|Paper|Xerox 204|19.44|3|0.0|9.3312
1152|CA-2020-113971|08-05-2020|14-05-2020|Standard Class|CB-12535|Claudia Bergmann|Corporate|United States|Cuyahoga Falls|Ohio|44221|East|FUR-FU-10001852|Furniture|Furnishings|Eldon Regeneration Recycled Desk Accessories, Smoke|8.352|6|0.2|1.2528
1979|CA-2020-109939|08-05-2020|12-05-2020|Standard Class|AA-10375|Allen Armold|Consumer|United States|Salem|Oregon|97301|West|OFF-AR-10000127|Office Supplies|Art|Newell 321|5.248|2|0.2|0.5904
5062|CA-2020-136798|08-05-2020|12-05-2020|Standard Class|DL-12925|Daniel Lacy|Consumer|United States|Minneapolis|Minnesota|55407|Central|OFF-BI-10003684|Office Supplies|Binders|Wilson Jones Legal Size Ring Binders|43.98|2|0.0|21.99
5711|US-2020-160857|08-05-2020|15-05-2020|Standard Class|NW-18400|Natalie Webber|Consumer|United States|New York City|New York|10024|East|TEC-CO-10004115|Technology|Copiers|Sharp AL-1530CS Digital Copier|2799.944|7|0.2|1014.9797
9786|CA-2020-155635|09-05-2020|13-05-2020|Standard Class|ME-17725|Max Engle|Consumer|United States|Louisville|Kentucky|40214|South|OFF-BI-10000962|Office Supplies|Binders|"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""|48.81|3|0.0|23.9169
8248|CA-2020-129217|10-05-2020|10-05-2020|Same Day|DP-13390|Dennis Pardue|Home Office|United States|Aurora|Illinois|60505|Central|OFF-AR-10004602|Office Supplies|Art|Boston KS Multi-Size Manual Pencil Sharpener|36.784|2|0.2|3.6784
8465|CA-2020-144043|10-05-2020|15-05-2020|Standard Class|AB-10165|Alan Barnes|Consumer|United States|Louisville|Colorado|80027|West|TEC-AC-10002718|Technology|Accessories|Belkin Standard 104 key USB Keyboard|46.688|4|0.2|-2.918
8247|CA-2020-129217|10-05-2020|10-05-2020|Same Day|DP-13390|Dennis Pardue|Home Office|United States|Aurora|Illinois|60505|Central|OFF-AP-10002439|Office Supplies|Appliances|Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge|70.97|5|0.8|-191.619
9541|CA-2020-135727|11-05-2020|16-05-2020|Second Class|PS-18970|Paul Stevenson|Home Office|United States|Phoenix|Arizona|85023|West|FUR-CH-10004540|Furniture|Chairs|Global Chrome Stack Chair|191.968|7|0.2|16.7972
2805|CA-2020-159380|12-05-2020|16-05-2020|Standard Class|CS-12505|Cindy Stewart|Consumer|United States|San Francisco|California|94122|West|OFF-PA-10004239|Office Supplies|Paper|Xerox 1953|25.68|6|0.0|11.556
4716|US-2020-122910|12-05-2020|16-05-2020|Standard Class|LT-16765|Larry Tron|Consumer|United States|Louisville|Colorado|80027|West|TEC-PH-10000441|Technology|Phones|VTech DS6151|201.584|2|0.2|20.1584
8663|CA-2020-131856|12-05-2020|17-05-2020|Standard Class|JG-15160|James Galang|Consumer|United States|Houston|Texas|77041|Central|TEC-PH-10001336|Technology|Phones|Digium D40 VoIP phone|619.152|6|0.2|69.6546
8662|CA-2020-131856|12-05-2020|17-05-2020|Standard Class|JG-15160|James Galang|Consumer|United States|Houston|Texas|77041|Central|FUR-FU-10000175|Furniture|Furnishings|DAX Wood Document Frame.|21.968|4|0.6|-15.9268
6261|CA-2020-162607|12-05-2020|18-05-2020|Standard Class|RO-19780|Rose O'Brian|Consumer|United States|Seattle|Washington|98115|West|OFF-BI-10002949|Office Supplies|Binders|Prestige Round Ring Binders|14.592|3|0.2|4.9248
