Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
9631|CA-2021-168844|01-06-2021|07-06-2021|Standard Class|NM-18520|Neoma Murray|Consumer|United States|New York City|New York|10011|East|OFF-BI-10002609|Office Supplies|Binders|Avery Hidden Tab Dividers for Binding Systems|0|0|0.2|2.3244
8901|CA-2021-150483|01-06-2021|05-06-2021|Standard Class|BP-11290|Beth Paige|Consumer|United States|Decatur|Illinois|62521|Central|FUR-FU-10001379|Furniture|Furnishings|"Executive Impressions 16-1/2"" Circular Wall Clock"|0|0|0.6|-12.8256
9632|CA-2021-168844|01-06-2021|07-06-2021|Standard Class|NM-18520|Neoma Murray|Consumer|United States|New York City|New York|10011|East|TEC-PH-10003215|Technology|Phones|Jackery Bar Premium Fast-charging Portable Charger|0|0|0.0|88.053
8904|CA-2021-150483|01-06-2021|05-06-2021|Standard Class|BP-11290|Beth Paige|Consumer|United States|Decatur|Illinois|62521|Central|OFF-PA-10004621|Office Supplies|Paper|Xerox 212|0|0|0.2|3.6288
8902|CA-2021-150483|01-06-2021|05-06-2021|Standard Class|BP-11290|Beth Paige|Consumer|United States|Decatur|Illinois|62521|Central|OFF-PA-10001846|Office Supplies|Paper|Xerox 1899|0|0|0.2|6.7048
8903|CA-2021-150483|01-06-2021|05-06-2021|Standard Class|BP-11290|Beth Paige|Consumer|United States|Decatur|Illinois|62521|Central|FUR-CH-10000422|Furniture|Chairs|Global Highback Leather Tilter in Burgundy|0|0|0.3|-38.2158
7211|US-2021-119046|03-06-2021|07-06-2021|Standard Class|EH-13765|Edward Hooks|Corporate|United States|Seattle|Washington|98115|West|OFF-PA-10000246|Office Supplies|Paper|Riverleaf Stik-Withit Designer Note Cubes|0|0|0.0|13.8828
7212|US-2021-119046|03-06-2021|07-06-2021|Standard Class|EH-13765|Edward Hooks|Corporate|United States|Seattle|Washington|98115|West|OFF-BI-10001078|Office Supplies|Binders|"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""|0|0|0.2|18.7224
7213|US-2021-119046|03-06-2021|07-06-2021|Standard Class|EH-13765|Edward Hooks|Corporate|United States|Seattle|Washington|98115|West|OFF-BI-10000138|Office Supplies|Binders|Acco Translucent Poly Ring Binders|0|0|0.2|3.9312
2851|US-2021-128293|03-06-2021|06-06-2021|First Class|KC-16255|Karen Carlisle|Corporate|United States|Philadelphia|Pennsylvania|19120|East|OFF-ST-10000736|Office Supplies|Storage|Carina Double Wide Media Storage Towers in Natural & Black|0|0|0.2|-12.9568
9938|CA-2021-164889|04-06-2021|07-06-2021|Second Class|CP-12340|Christine Phan|Corporate|United States|Los Angeles|California|90049|West|FUR-TA-10001676|Furniture|Tables|Hon 61000 Series Interactive Training Tables|0|0|0.2|-1.7772
2604|CA-2021-165848|05-06-2021|05-06-2021|Same Day|EN-13780|Edward Nazzal|Consumer|United States|New York City|New York|10035|East|FUR-BO-10000362|Furniture|Bookcases|Sauder Inglewood Library Bookcases|0|0|0.2|5.1294
2605|CA-2021-165848|05-06-2021|05-06-2021|Same Day|EN-13780|Edward Nazzal|Consumer|United States|New York City|New York|10035|East|FUR-FU-10003878|Furniture|Furnishings|"Linden 10"" Round Wall Clock, Black"|0|0|0.0|20.7808
241|CA-2021-157749|05-06-2021|10-06-2021|Second Class|KL-16645|Ken Lonsdale|Consumer|United States|Chicago|Illinois|60610|Central|TEC-PH-10000011|Technology|Phones|PureGear Roll-On Screen Protector|0|0|0.2|11.1944
2603|CA-2021-165848|05-06-2021|05-06-2021|Same Day|EN-13780|Edward Nazzal|Consumer|United States|New York City|New York|10035|East|TEC-MA-10003356|Technology|Machines|Panasonic KX MC6040 Color Laser Multifunction Printer|0|0|0.0|364.4595
2602|CA-2021-165848|05-06-2021|05-06-2021|Same Day|EN-13780|Edward Nazzal|Consumer|United States|New York City|New York|10035|East|OFF-PA-10000349|Office Supplies|Paper|Staples|0|0|0.0|7.0218
242|CA-2021-157749|05-06-2021|10-06-2021|Second Class|KL-16645|Ken Lonsdale|Consumer|United States|Chicago|Illinois|60610|Central|FUR-TA-10002607|Furniture|Tables|KI Conference Tables|0|0|0.5|-120.513
240|CA-2021-157749|05-06-2021|10-06-2021|Second Class|KL-16645|Ken Lonsdale|Consumer|United States|Chicago|Illinois|60610|Central|FUR-FU-10004351|Furniture|Furnishings|Staples|0|0|0.6|-4.6752
70|CA-2021-119823|05-06-2021|07-06-2021|First Class|KD-16270|Karen Daniels|Consumer|United States|Springfield|Virginia|22153|South|OFF-PA-10000482|Office Supplies|Paper|Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate|0|0|0.0|35.6636
239|CA-2021-157749|05-06-2021|10-06-2021|Second Class|KL-16645|Ken Lonsdale|Consumer|United States|Chicago|Illinois|60610|Central|FUR-FU-10000576|Furniture|Furnishings|Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base|0|0|0.6|-356.728
243|CA-2021-157749|05-06-2021|10-06-2021|Second Class|KL-16645|Ken Lonsdale|Consumer|United States|Chicago|Illinois|60610|Central|FUR-FU-10002505|Furniture|Furnishings|Eldon 100 Class Desk Accessories|0|0|0.6|-2.8308
244|CA-2021-157749|05-06-2021|10-06-2021|Second Class|KL-16645|Ken Lonsdale|Consumer|United States|Chicago|Illinois|60610|Central|OFF-AR-10004685|Office Supplies|Art|Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set|0|0|0.2|1.2038
238|CA-2021-157749|05-06-2021|10-06-2021|Second Class|KL-16645|Ken Lonsdale|Consumer|United States|Chicago|Illinois|60610|Central|OFF-PA-10003349|Office Supplies|Paper|Xerox 1957|0|0|0.2|9.396
5524|CA-2021-110982|06-06-2021|08-06-2021|First Class|CK-12205|Chloris Kastensmidt|Consumer|United States|Santa Clara|California|95051|West|OFF-AP-10004859|Office Supplies|Appliances|Acco 6 Outlet Guardian Premium Surge Suppressor|0|0|0.0|15.7248
3727|CA-2021-165169|06-06-2021|12-06-2021|Standard Class|JL-15235|Janet Lee|Consumer|United States|Newark|Delaware|19711|East|OFF-ST-10001496|Office Supplies|Storage|Standard Rollaway File with Lock|0|0|0.0|93.6988
3728|CA-2021-165169|06-06-2021|12-06-2021|Standard Class|JL-15235|Janet Lee|Consumer|United States|Newark|Delaware|19711|East|OFF-AR-10000122|Office Supplies|Art|Newell 314|0|0|0.0|2.79
5523|CA-2021-110982|06-06-2021|08-06-2021|First Class|CK-12205|Chloris Kastensmidt|Consumer|United States|Santa Clara|California|95051|West|OFF-BI-10000829|Office Supplies|Binders|Avery Non-Stick Binders|0|0|0.2|7.0044
3729|CA-2021-165169|06-06-2021|12-06-2021|Standard Class|JL-15235|Janet Lee|Consumer|United States|Newark|Delaware|19711|East|OFF-LA-10000407|Office Supplies|Labels|Avery White Multi-Purpose Labels|0|0|0.0|6.8724
1134|US-2021-134908|06-06-2021|10-06-2021|Standard Class|JS-15940|Joni Sundaresam|Home Office|United States|Philadelphia|Pennsylvania|19134|East|OFF-ST-10003479|Office Supplies|Storage|Eldon Base for stackable storage shelf, platinum|0|0|0.2|-23.364
1135|US-2021-134908|06-06-2021|10-06-2021|Standard Class|JS-15940|Joni Sundaresam|Home Office|United States|Philadelphia|Pennsylvania|19134|East|OFF-LA-10000973|Office Supplies|Labels|Avery 502|0|0|0.2|2.646
9375|CA-2021-149671|06-06-2021|10-06-2021|Standard Class|KB-16600|Ken Brennan|Corporate|United States|Seattle|Washington|98105|West|OFF-SU-10002537|Office Supplies|Supplies|Acme Box Cutter Scissors|0|0|0.0|15.9588
9662|CA-2021-160717|07-06-2021|12-06-2021|Standard Class|ME-17320|Maria Etezadi|Home Office|United States|Santa Barbara|California|93101|West|TEC-AC-10002134|Technology|Accessories|Rosewill 107 Normal Keys USB Wired Standard Keyboard|0|0|0.0|3.7744
265|CA-2021-125318|07-06-2021|14-06-2021|Standard Class|RC-19825|Roy Collins|Consumer|United States|Chicago|Illinois|60610|Central|TEC-PH-10001433|Technology|Phones|Cisco Small Business SPA 502G VoIP phone|0|0|0.2|28.7196
9663|CA-2021-160717|07-06-2021|12-06-2021|Standard Class|ME-17320|Maria Etezadi|Home Office|United States|Santa Barbara|California|93101|West|TEC-PH-10001760|Technology|Phones|Bose SoundLink Bluetooth Speaker|0|0|0.2|161.19
5085|CA-2021-108350|07-06-2021|10-06-2021|Second Class|SC-20230|Scot Coram|Corporate|United States|Lowell|Massachusetts|1852|East|OFF-PA-10003656|Office Supplies|Paper|Xerox 1935|0|0|0.0|48.5392
9120|US-2021-155971|07-06-2021|13-06-2021|Standard Class|RB-19795|Ross Baird|Home Office|United States|Los Angeles|California|90036|West|OFF-LA-10000452|Office Supplies|Labels|Avery 488|0|0|0.0|10.584
434|CA-2021-127369|07-06-2021|08-06-2021|First Class|DB-13060|Dave Brooks|Consumer|United States|Lowell|Massachusetts|1852|East|OFF-ST-10003306|Office Supplies|Storage|Letter Size Cart|0|0|0.0|207.147
