Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
5774|CA-2021-117408|01-09-2021|07-09-2021|Standard Class|TP-21130|Theone Pippenger|Consumer|United States|Waco|Texas|76706|Central|OFF-ST-10001580|Office Supplies|Storage|Super Decoflex Portable Personal File|23.968|2|0.2|2.3968
6077|CA-2021-151561|02-09-2021|08-09-2021|Standard Class|PG-18820|Patrick Gardner|Consumer|United States|New York City|New York|10011|East|TEC-AC-10001432|Technology|Accessories|Enermax Aurora Lite Keyboard|468.9|6|0.0|206.316
6079|CA-2021-151561|02-09-2021|08-09-2021|Standard Class|PG-18820|Patrick Gardner|Consumer|United States|New York City|New York|10011|East|OFF-SU-10001574|Office Supplies|Supplies|Acme Value Line Scissors|10.95|3|0.0|3.285
6988|CA-2021-116526|02-09-2021|06-09-2021|Standard Class|JA-15970|Joseph Airdo|Consumer|United States|Detroit|Michigan|48227|Central|OFF-BI-10001116|Office Supplies|Binders|"Wilson Jones 1"" Hanging DublLock Ring Binders"|26.4|5|0.0|12.672
6984|CA-2021-116526|02-09-2021|06-09-2021|Standard Class|JA-15970|Joseph Airdo|Consumer|United States|Detroit|Michigan|48227|Central|TEC-PH-10002365|Technology|Phones|Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S|8.78|1|0.0|2.2828
7482|CA-2021-124583|02-09-2021|04-09-2021|Second Class|LB-16795|Laurel Beltran|Home Office|United States|Huntington Beach|California|92646|West|OFF-EN-10002500|Office Supplies|Envelopes|Globe Weis Peel & Seel First Class Envelopes|12.78|1|0.0|5.751
350|CA-2021-129714|02-09-2021|04-09-2021|First Class|AB-10060|Adam Bellavance|Home Office|United States|New York City|New York|10009|East|TEC-AC-10000290|Technology|Accessories|Sabrent 4-Port USB 2.0 Hub|6.79|1|0.0|2.3086
6983|CA-2021-116526|02-09-2021|06-09-2021|Standard Class|JA-15970|Joseph Airdo|Consumer|United States|Detroit|Michigan|48227|Central|OFF-BI-10004728|Office Supplies|Binders|Wilson Jones Turn Tabs Binder Tool for Ring Binders|24.1|5|0.0|11.086
351|CA-2021-129714|02-09-2021|04-09-2021|First Class|AB-10060|Adam Bellavance|Home Office|United States|New York City|New York|10009|East|OFF-PA-10001970|Office Supplies|Paper|Xerox 1881|24.56|2|0.0|11.5432
352|CA-2021-129714|02-09-2021|04-09-2021|First Class|AB-10060|Adam Bellavance|Home Office|United States|New York City|New York|10009|East|OFF-BI-10002160|Office Supplies|Binders|Acco Hanging Data Binders|3.048|1|0.2|1.0668
