Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
6398|CA-2022-131632|01-11-2022|05-11-2022|Standard Class|AH-10120|Adrian Hane|Home Office|United States|Dallas|Texas|75217|Central|OFF-AR-10003651|Office Supplies|Art|Newell 350|5.248|2|0.2|0.5904
7828|CA-2022-117114|01-11-2022|06-11-2022|Standard Class|CY-12745|Craig Yedwab|Corporate|United States|Chicago|Illinois|60610|Central|OFF-EN-10001137|Office Supplies|Envelopes|#10 Gummed Flap White Envelopes, 100/Box|9.912|3|0.2|3.2214
7827|CA-2022-117114|01-11-2022|06-11-2022|Standard Class|CY-12745|Craig Yedwab|Corporate|United States|Chicago|Illinois|60610|Central|TEC-PH-10004042|Technology|Phones|ClearOne Communications CHAT 70 OC Speaker Phone|508.768|4|0.2|38.1576
8227|CA-2022-104136|02-11-2022|05-11-2022|Second Class|SF-20065|Sandra Flanagan|Consumer|United States|Everett|Massachusetts|2149|East|OFF-PA-10001033|Office Supplies|Paper|Xerox 1893|40.99|1|0.0|20.0851
2567|CA-2022-123967|02-11-2022|04-11-2022|Second Class|SF-20200|Sarah Foster|Consumer|United States|Bellingham|Washington|98226|West|OFF-BI-10001308|Office Supplies|Binders|GBC Standard Plastic Binding Systems' Combs|25.12|5|0.2|7.85
2568|CA-2022-123967|02-11-2022|04-11-2022|Second Class|SF-20200|Sarah Foster|Consumer|United States|Bellingham|Washington|98226|West|FUR-TA-10003954|Furniture|Tables|Hon 94000 Series Round Tables|2665.62|9|0.0|239.9058
8226|CA-2022-104136|02-11-2022|05-11-2022|Second Class|SF-20065|Sandra Flanagan|Consumer|United States|Everett|Massachusetts|2149|East|OFF-PA-10004243|Office Supplies|Paper|Xerox 1939|189.7|10|0.0|91.056
5503|CA-2022-127782|03-11-2022|07-11-2022|Standard Class|TH-21115|Thea Hudgings|Corporate|United States|Philadelphia|Pennsylvania|19140|East|FUR-FU-10001847|Furniture|Furnishings|Eldon Image Series Black Desk Accessories|3.312|1|0.2|0.6624
4880|CA-2022-143567|03-11-2022|06-11-2022|Second Class|TB-21175|Thomas Boland|Corporate|United States|Henderson|Kentucky|42420|South|OFF-EN-10004846|Office Supplies|Envelopes|Letter or Legal Size Expandable Poly String Tie Envelopes|5.32|2|0.0|2.6068
7377|US-2022-145597|03-11-2022|06-11-2022|First Class|GG-14650|Greg Guthrie|Corporate|United States|Bloomington|Illinois|61701|Central|OFF-AR-10001958|Office Supplies|Art|Stanley Bostitch Contemporary Electric Pencil Sharpeners|54.336|4|0.2|5.4336
3275|CA-2022-116358|03-11-2022|07-11-2022|Standard Class|KM-16225|Kalyca Meade|Corporate|United States|Overland Park|Kansas|66212|Central|OFF-FA-10003495|Office Supplies|Fasteners|Staples|18.24|3|0.0|9.12
3276|CA-2022-116358|03-11-2022|07-11-2022|Standard Class|KM-16225|Kalyca Meade|Corporate|United States|Overland Park|Kansas|66212|Central|OFF-AR-10004685|Office Supplies|Art|Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set|27.78|6|0.0|9.1674
6823|US-2022-115609|03-11-2022|08-11-2022|Standard Class|CS-12505|Cindy Stewart|Consumer|United States|Los Angeles|California|90036|West|OFF-AP-10003040|Office Supplies|Appliances|Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection|168.1|5|0.0|43.706
5504|CA-2022-127782|03-11-2022|07-11-2022|Standard Class|TH-21115|Thea Hudgings|Corporate|United States|Philadelphia|Pennsylvania|19140|East|OFF-AP-10001962|Office Supplies|Appliances|Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210|20.136|3|0.2|1.2585
2890|CA-2022-164049|03-11-2022|07-11-2022|Standard Class|KH-16630|Ken Heidel|Corporate|United States|Seattle|Washington|98105|West|OFF-PA-10000791|Office Supplies|Paper|Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book|23.85|5|0.0|10.7325
9083|CA-2022-169005|03-11-2022|07-11-2022|Standard Class|BG-11035|Barry Gonzalez|Consumer|United States|Springfield|Virginia|22153|South|OFF-AR-10000246|Office Supplies|Art|Newell 318|5.56|2|0.0|1.4456
8020|CA-2022-167227|03-11-2022|06-11-2022|First Class|NP-18670|Nora Paige|Consumer|United States|Saint Louis|Missouri|63116|Central|OFF-AP-10001962|Office Supplies|Appliances|Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210|83.9|10|0.0|20.975
8399|CA-2022-120061|03-11-2022|08-11-2022|Second Class|SR-20425|Sharelle Roach|Home Office|United States|Springfield|Ohio|45503|East|FUR-CH-10001973|Furniture|Chairs|Office Star Flex Back Scooter Chair with White Frame|155.372|2|0.3|-35.5136
6258|CA-2022-141425|03-11-2022|07-11-2022|Second Class|AR-10825|Anthony Rawles|Corporate|United States|Columbus|Ohio|43229|East|OFF-SU-10000646|Office Supplies|Supplies|Premier Automatic Letter Opener|384.592|2|0.2|-81.7258
5648|CA-2022-168179|03-11-2022|08-11-2022|Standard Class|JB-16000|Joy Bell-|Consumer|United States|Salt Lake City|Utah|84106|West|OFF-PA-10001800|Office Supplies|Paper|Xerox 220|19.44|3|0.0|9.3312
4585|US-2022-163790|03-11-2022|05-11-2022|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|94526|West|OFF-EN-10001335|Office Supplies|Envelopes|White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes|76.58|7|0.0|38.29
4586|US-2022-163790|03-11-2022|05-11-2022|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|94526|West|OFF-AR-10003469|Office Supplies|Art|Nontoxic Chalk|8.8|5|0.0|4.224
4882|CA-2022-143567|03-11-2022|06-11-2022|Second Class|TB-21175|Thomas Boland|Corporate|United States|Henderson|Kentucky|42420|South|TEC-AC-10004145|Technology|Accessories|Logitech diNovo Edge Keyboard|2249.91|9|0.0|517.4793
5506|CA-2022-127782|03-11-2022|07-11-2022|Standard Class|TH-21115|Thea Hudgings|Corporate|United States|Philadelphia|Pennsylvania|19140|East|TEC-PH-10001817|Technology|Phones|Wilson Electronics DB Pro Signal Booster|859.2|4|0.4|-186.16
4883|CA-2022-143567|03-11-2022|06-11-2022|Second Class|TB-21175|Thomas Boland|Corporate|United States|Henderson|Kentucky|42420|South|OFF-ST-10001580|Office Supplies|Storage|Super Decoflex Portable Personal File|59.92|4|0.0|16.7776
4587|US-2022-163790|03-11-2022|05-11-2022|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|94526|West|OFF-BI-10003718|Office Supplies|Binders|GBC Therma-A-Bind 250T Electric Binding System|590.352|6|0.2|206.6232
4588|US-2022-163790|03-11-2022|05-11-2022|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|94526|West|OFF-FA-10004838|Office Supplies|Fasteners|Super Bands, 12/Pack|5.58|3|0.0|0.1674
4589|US-2022-163790|03-11-2022|05-11-2022|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|94526|West|FUR-FU-10002508|Furniture|Furnishings|Document Clip Frames|25.02|3|0.0|10.5084
4590|US-2022-163790|03-11-2022|05-11-2022|Second Class|NL-18310|Nancy Lomonaco|Home Office|United States|Danville|California|94526|West|OFF-ST-10001511|Office Supplies|Storage|Space Solutions Commercial Steel Shelving|452.55|7|0.0|22.6275
