Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
8039|CA-2022-109393|01-07-2022|03-07-2022|Second Class|JC-15775|John Castell|Consumer|United States|Los Angeles|California|90032|West|FUR-BO-10003966|Furniture|Bookcases|Sauder Facets Collection Library, Sky Alder Finish|435.999|3|0.15|5.1294
395|CA-2022-102946|01-07-2022|06-07-2022|Standard Class|VP-21730|Victor Preis|Home Office|United States|Las Vegas|Nevada|89115|West|OFF-BI-10004492|Office Supplies|Binders|Tuf-Vin Binders|75.792|3|0.2|25.5798
5618|CA-2022-125745|01-07-2022|05-07-2022|Standard Class|DV-13045|Darrin Van Huff|Corporate|United States|Memphis|Tennessee|38109|South|FUR-FU-10001591|Furniture|Furnishings|Advantus Panel Wall Certificate Holder - 8.5x11|19.52|2|0.2|5.368
8118|US-2022-113201|01-07-2022|06-07-2022|Standard Class|TT-21220|Thomas Thornton|Consumer|United States|Los Angeles|California|90045|West|OFF-PA-10000675|Office Supplies|Paper|Xerox 1919|204.95|5|0.0|100.4255
5158|CA-2022-163006|01-07-2022|05-07-2022|Second Class|GH-14410|Gary Hansen|Home Office|United States|Chicago|Illinois|60653|Central|FUR-CH-10000229|Furniture|Chairs|Global Enterprise Series Seating High-Back Swivel/Tilt Chairs|569.058|3|0.3|-178.8468
1563|US-2022-102890|01-07-2022|01-07-2022|Same Day|SG-20470|Sheri Gordon|Consumer|United States|New York City|New York|10011|East|FUR-TA-10000577|Furniture|Tables|Bretford CR4500 Series Slim Rectangular Table|1044.63|5|0.4|-295.9785
5159|CA-2022-163006|01-07-2022|05-07-2022|Second Class|GH-14410|Gary Hansen|Home Office|United States|Chicago|Illinois|60653|Central|FUR-FU-10003799|Furniture|Furnishings|"Seth Thomas 13 1/2"" Wall Clock"|14.224|2|0.6|-10.3124
2587|CA-2022-131695|01-07-2022|07-07-2022|Standard Class|RA-19285|Ralph Arnett|Consumer|United States|New York City|New York|10024|East|OFF-ST-10001476|Office Supplies|Storage|Steel Personal Filing/Posting Tote|248.57|7|0.0|67.1139
5157|CA-2022-163006|01-07-2022|05-07-2022|Second Class|GH-14410|Gary Hansen|Home Office|United States|Chicago|Illinois|60653|Central|TEC-PH-10002584|Technology|Phones|Samsung Galaxy S4|1001.584|2|0.2|125.198
8275|CA-2022-164112|01-07-2022|05-07-2022|Standard Class|ND-18460|Neil Ducich|Corporate|United States|Mount Vernon|New York|10550|East|OFF-ST-10002615|Office Supplies|Storage|Dual Level, Single-Width Filing Carts|1085.42|7|0.0|282.2092
2588|CA-2022-131695|01-07-2022|07-07-2022|Standard Class|RA-19285|Ralph Arnett|Consumer|United States|New York City|New York|10024|East|FUR-FU-10002045|Furniture|Furnishings|"Executive Impressions 14"""|22.23|1|0.0|9.7812
3398|US-2022-148362|02-07-2022|09-07-2022|Standard Class|KF-16285|Karen Ferguson|Home Office|United States|Indianapolis|Indiana|46203|Central|OFF-PA-10003441|Office Supplies|Paper|Xerox 226|25.92|4|0.0|12.4416
