Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
1505|CA-2020-153388|01-08-2020|07-08-2020|Standard Class|PC-19000|Pauline Chand|Home Office|United States|Los Angeles|California|90004|West|OFF-AR-10001868|Office Supplies|Art|Prang Dustless Chalk Sticks|0|0|0.0|3.36
1506|CA-2020-153388|01-08-2020|07-08-2020|Standard Class|PC-19000|Pauline Chand|Home Office|United States|Los Angeles|California|90004|West|FUR-TA-10003715|Furniture|Tables|Hon 2111 Invitation Series Corner Table|0|0|0.2|-175.8708
4645|CA-2020-147501|02-08-2020|06-08-2020|Standard Class|Co-12640|Corey-Lock|Consumer|United States|Seattle|Washington|98105|West|TEC-MA-10001972|Technology|Machines|Okidata C331dn Printer|0|0|0.2|41.88
4968|CA-2020-122406|02-08-2020|05-08-2020|Second Class|BE-11455|Brad Eason|Home Office|United States|Providence|Rhode Island|2908|East|OFF-PA-10001307|Office Supplies|Paper|Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad|0|0|0.0|4.116
4969|CA-2020-122406|02-08-2020|05-08-2020|Second Class|BE-11455|Brad Eason|Home Office|United States|Providence|Rhode Island|2908|East|TEC-AC-10004571|Technology|Accessories|Logitech G700s Rechargeable Gaming Mouse|0|0|0.0|83.9916
8180|CA-2020-112767|02-08-2020|06-08-2020|Standard Class|DK-12985|Darren Koutras|Consumer|United States|Springfield|Oregon|97477|West|FUR-TA-10003469|Furniture|Tables|Balt Split Level Computer Training Table|0|0|0.5|-188.7
4970|CA-2020-122406|02-08-2020|05-08-2020|Second Class|BE-11455|Brad Eason|Home Office|United States|Providence|Rhode Island|2908|East|FUR-CH-10001973|Furniture|Chairs|Office Star Flex Back Scooter Chair with White Frame|0|0|0.0|15.5372
4967|CA-2020-122406|02-08-2020|05-08-2020|Second Class|BE-11455|Brad Eason|Home Office|United States|Providence|Rhode Island|2908|East|TEC-PH-10001527|Technology|Phones|Plantronics MX500i Earset|0|0|0.0|3.8655
4644|CA-2020-147501|02-08-2020|06-08-2020|Standard Class|Co-12640|Corey-Lock|Consumer|United States|Seattle|Washington|98105|West|OFF-BI-10002003|Office Supplies|Binders|Ibico Presentation Index for Binding Systems|0|0|0.2|2.1492
5857|CA-2020-112214|05-08-2020|11-08-2020|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Dallas|Texas|75220|Central|OFF-BI-10002982|Office Supplies|Binders|Avery Self-Adhesive Photo Pockets for Polaroid Photos|0|0|0.8|-2.1792
5858|CA-2020-112214|05-08-2020|11-08-2020|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Dallas|Texas|75220|Central|FUR-FU-10002364|Furniture|Furnishings|Eldon Expressions Wood Desk Accessories, Oak|0|0|0.6|-11.439
5855|CA-2020-112214|05-08-2020|11-08-2020|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Dallas|Texas|75220|Central|OFF-ST-10001505|Office Supplies|Storage|"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"|0|0|0.2|-1.2558
5856|CA-2020-112214|05-08-2020|11-08-2020|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Dallas|Texas|75220|Central|OFF-SU-10003567|Office Supplies|Supplies|Stiletto Hand Letter Openers|0|0|0.2|-4.896
2307|CA-2020-160794|06-08-2020|08-08-2020|First Class|MS-17980|Michael Stewart|Corporate|United States|Houston|Texas|77041|Central|OFF-PA-10004156|Office Supplies|Paper|Xerox 188|0|0|0.2|9.8658
9544|CA-2020-135251|06-08-2020|10-08-2020|Standard Class|RP-19270|Rachel Payne|Corporate|United States|Houston|Texas|77095|Central|OFF-PA-10003302|Office Supplies|Paper|Xerox 1906|0|0|0.2|19.1376
