Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
4919|CA-2021-160304|02-01-2021|07-01-2021|Standard Class|BM-11575|Brendan Murry|Corporate|United States|Gaithersburg|Maryland|20877|East|FUR-BO-10004709|Furniture|Bookcases|Bush Westfield Collection Bookcases, Medium Cherry Finish|0|0|0.0|38.2668
4920|CA-2021-160304|02-01-2021|07-01-2021|Standard Class|BM-11575|Brendan Murry|Corporate|United States|Gaithersburg|Maryland|20877|East|TEC-PH-10000455|Technology|Phones|GE 30522EE2|0|0|0.0|67.2742
9494|CA-2021-105207|03-01-2021|08-01-2021|Standard Class|BO-11350|Bill Overfelt|Corporate|United States|Broken Arrow|Oklahoma|74012|Central|FUR-TA-10000617|Furniture|Tables|Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal|0|0|0.0|350.427
8605|US-2021-116365|03-01-2021|08-01-2021|Standard Class|CA-12310|Christine Abelman|Corporate|United States|San Antonio|Texas|78207|Central|TEC-AC-10002942|Technology|Accessories|WD My Passport Ultra 1TB Portable External Hard Drive|0|0|0.2|-6.21
3074|CA-2021-125206|03-01-2021|05-01-2021|First Class|LR-16915|Lena Radford|Consumer|United States|Los Angeles|California|90045|West|OFF-ST-10003692|Office Supplies|Storage|Recycled Steel Personal File for Hanging File Folders|0|0|0.0|28.615
8604|US-2021-116365|03-01-2021|08-01-2021|Standard Class|CA-12310|Christine Abelman|Corporate|United States|San Antonio|Texas|78207|Central|TEC-AC-10002217|Technology|Accessories|Imation Clip USB flash drive - 8 GB|0|0|0.2|-5.264
9495|CA-2021-105207|03-01-2021|08-01-2021|Standard Class|BO-11350|Bill Overfelt|Corporate|United States|Broken Arrow|Oklahoma|74012|Central|OFF-BI-10004364|Office Supplies|Binders|Storex Dura Pro Binders|0|0|0.0|5.346
8606|US-2021-116365|03-01-2021|08-01-2021|Standard Class|CA-12310|Christine Abelman|Corporate|United States|San Antonio|Texas|78207|Central|TEC-PH-10002890|Technology|Phones|AT&T 17929 Lendline Telephone|0|0|0.2|13.572
5869|CA-2021-158211|04-01-2021|08-01-2021|Standard Class|BP-11185|Ben Peterman|Corporate|United States|Philadelphia|Pennsylvania|19143|East|OFF-BI-10002026|Office Supplies|Binders|Avery Arch Ring Binders|0|0|0.7|-80.178
5868|CA-2021-158211|04-01-2021|08-01-2021|Standard Class|BP-11185|Ben Peterman|Corporate|United States|Philadelphia|Pennsylvania|19143|East|OFF-AR-10004078|Office Supplies|Art|Newell 312|0|0|0.2|0.584
2898|US-2021-164630|04-01-2021|09-01-2021|Standard Class|EB-13975|Erica Bern|Corporate|United States|Charlotte|North Carolina|28205|South|TEC-CO-10000971|Technology|Copiers|Hewlett Packard 310 Color Digital Copier|0|0|0.2|119.996
863|CA-2021-134474|05-01-2021|07-01-2021|Second Class|AJ-10795|Anthony Johnson|Corporate|United States|Jacksonville|Florida|32216|South|TEC-AC-10001714|Technology|Accessories|Logitech MX Performance Wireless Mouse|0|0|0.2|40.6878
864|CA-2021-134474|05-01-2021|07-01-2021|Second Class|AJ-10795|Anthony Johnson|Corporate|United States|Jacksonville|Florida|32216|South|OFF-AR-10003958|Office Supplies|Art|Newell 337|0|0|0.2|0.5904
