Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
4159|CA-2019-126907|01-11-2019|08-11-2019|Standard Class|SM-20950|Suzanne McNair|Corporate|United States|Chicago|Illinois|60610|Central|OFF-PA-10000533|Office Supplies|Paper|Southworth Parchment Paper & Envelopes|15.696|3|0.2|5.1012
4066|CA-2019-102673|01-11-2019|05-11-2019|Standard Class|KH-16630|Ken Heidel|Corporate|United States|Charlotte|North Carolina|28205|South|OFF-FA-10003021|Office Supplies|Fasteners|Staples|7.52|5|0.2|1.41
7559|US-2019-137155|01-11-2019|05-11-2019|Standard Class|DL-12925|Daniel Lacy|Consumer|United States|Long Beach|New York|11561|East|OFF-AP-10002518|Office Supplies|Appliances|Kensington 7 Outlet MasterPiece Power Center|533.94|3|0.0|154.8426
7560|US-2019-137155|01-11-2019|05-11-2019|Standard Class|DL-12925|Daniel Lacy|Consumer|United States|Long Beach|New York|11561|East|OFF-PA-10000806|Office Supplies|Paper|Xerox 1934|167.94|3|0.0|82.2906
9869|CA-2019-114195|01-11-2019|03-11-2019|First Class|EA-14035|Erin Ashbrook|Corporate|United States|Mason|Ohio|45040|East|FUR-FU-10002253|Furniture|Furnishings|"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"|68.704|2|0.2|16.3172
4067|CA-2019-102673|01-11-2019|05-11-2019|Standard Class|KH-16630|Ken Heidel|Corporate|United States|Charlotte|North Carolina|28205|South|OFF-AR-10000634|Office Supplies|Art|Newell 320|10.272|3|0.2|0.8988
7561|US-2019-137155|01-11-2019|05-11-2019|Standard Class|DL-12925|Daniel Lacy|Consumer|United States|Long Beach|New York|11561|East|FUR-FU-10003142|Furniture|Furnishings|Master Big Foot Doorstop, Beige|31.68|6|0.0|9.8208
5897|CA-2019-168305|01-11-2019|08-11-2019|Standard Class|PL-18925|Paul Lucas|Home Office|United States|Los Angeles|California|90049|West|OFF-PA-10004947|Office Supplies|Paper|Staples|21.4|5|0.0|9.63
4068|CA-2019-102673|01-11-2019|05-11-2019|Standard Class|KH-16630|Ken Heidel|Corporate|United States|Charlotte|North Carolina|28205|South|OFF-LA-10001771|Office Supplies|Labels|Avery 513|47.808|12|0.2|15.5376
2833|CA-2019-148915|01-11-2019|05-11-2019|Standard Class|ND-18370|Natalie DeCherney|Consumer|United States|Portland|Oregon|97206|West|TEC-PH-10000673|Technology|Phones|Plantronics Voyager Pro HD - Bluetooth Headset|155.976|3|0.2|54.5916
