Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
1374|US-2019-157021|01-04-2019|06-04-2019|Second Class|KM-16720|Kunst Miller|Consumer|United States|Vallejo|California|94591|West|OFF-BI-10000042|Office Supplies|Binders|"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""|17.088|4|0.2|5.5536
1373|US-2019-157021|01-04-2019|06-04-2019|Second Class|KM-16720|Kunst Miller|Consumer|United States|Vallejo|California|94591|West|OFF-LA-10002312|Office Supplies|Labels|Avery 490|29.6|2|0.0|14.8
7955|CA-2019-138359|01-04-2019|06-04-2019|Standard Class|KH-16330|Katharine Harms|Corporate|United States|Revere|Massachusetts|2151|East|OFF-BI-10000145|Office Supplies|Binders|Zipper Ring Binder Pockets|6.24|2|0.0|3.0576
7954|CA-2019-138359|01-04-2019|06-04-2019|Standard Class|KH-16330|Katharine Harms|Corporate|United States|Revere|Massachusetts|2151|East|OFF-ST-10000636|Office Supplies|Storage|Rogers Profile Extra Capacity Storage Tub|66.96|4|0.0|2.6784
8920|CA-2019-160276|02-04-2019|08-04-2019|Standard Class|AH-10690|Anna Häberlin|Corporate|United States|Virginia Beach|Virginia|23464|South|FUR-FU-10003192|Furniture|Furnishings|Luxo Adjustable Task Clamp Lamp|177.68|2|0.0|46.1968
5683|CA-2019-164315|02-04-2019|08-04-2019|Standard Class|RD-19585|Rob Dowd|Consumer|United States|Athens|Georgia|30605|South|OFF-PA-10004248|Office Supplies|Paper|Xerox 1990|15.84|3|0.0|7.128
8827|US-2019-157847|02-04-2019|06-04-2019|Second Class|SC-20020|Sam Craven|Consumer|United States|Houston|Texas|77095|Central|OFF-PA-10002986|Office Supplies|Paper|Xerox 1898|26.72|5|0.2|9.352
5684|CA-2019-164315|02-04-2019|08-04-2019|Standard Class|RD-19585|Rob Dowd|Consumer|United States|Athens|Georgia|30605|South|TEC-PH-10001128|Technology|Phones|Motorola Droid Maxx|1049.93|7|0.0|293.9804
5685|CA-2019-164315|02-04-2019|08-04-2019|Standard Class|RD-19585|Rob Dowd|Consumer|United States|Athens|Georgia|30605|South|OFF-AP-10003842|Office Supplies|Appliances|Euro-Pro Shark Turbo Vacuum|154.9|5|0.0|40.274
8828|US-2019-157847|02-04-2019|06-04-2019|Second Class|SC-20020|Sam Craven|Consumer|United States|Houston|Texas|77095|Central|OFF-PA-10001593|Office Supplies|Paper|Xerox 1947|33.488|7|0.2|10.465
9884|CA-2019-112291|03-04-2019|08-04-2019|Standard Class|KE-16420|Katrina Edelman|Corporate|United States|Los Angeles|California|90008|West|OFF-EN-10001415|Office Supplies|Envelopes|Staples|11.16|2|0.0|5.58
9886|CA-2019-112291|03-04-2019|08-04-2019|Standard Class|KE-16420|Katrina Edelman|Corporate|United States|Los Angeles|California|90008|West|TEC-AC-10000736|Technology|Accessories|Logitech G600 MMO Gaming Mouse|159.98|2|0.0|57.5928
9885|CA-2019-112291|03-04-2019|08-04-2019|Standard Class|KE-16420|Katrina Edelman|Corporate|United States|Los Angeles|California|90008|West|TEC-AC-10001284|Technology|Accessories|Enermax Briskie RF Wireless Keyboard and Mouse Combo|62.31|3|0.0|22.4316
5123|CA-2019-149538|04-04-2019|08-04-2019|Standard Class|KB-16585|Ken Black|Corporate|United States|Lafayette|Louisiana|70506|South|OFF-PA-10003797|Office Supplies|Paper|Xerox 209|19.44|3|0.0|9.3312
3956|CA-2019-133228|04-04-2019|09-04-2019|Standard Class|MS-17710|Maurice Satty|Consumer|United States|Detroit|Michigan|48205|Central|OFF-AR-10001955|Office Supplies|Art|Newell 319|79.36|4|0.0|23.808
3955|CA-2019-133228|04-04-2019|09-04-2019|Standard Class|MS-17710|Maurice Satty|Consumer|United States|Detroit|Michigan|48205|Central|FUR-FU-10004020|Furniture|Furnishings|Advantus Panel Wall Acrylic Frame|5.47|1|0.0|2.3521
5124|CA-2019-149538|04-04-2019|08-04-2019|Standard Class|KB-16585|Ken Black|Corporate|United States|Lafayette|Louisiana|70506|South|OFF-PA-10002195|Office Supplies|Paper|Xerox 1966|12.96|2|0.0|6.3504
4845|US-2019-128685|04-04-2019|05-04-2019|First Class|MZ-17515|Mary Zewe|Corporate|United States|Los Angeles|California|90008|West|OFF-BI-10004140|Office Supplies|Binders|Avery Non-Stick Binders|7.184|2|0.2|2.245
1561|CA-2019-105172|04-04-2019|09-04-2019|Standard Class|PK-18910|Paul Knutson|Home Office|United States|San Francisco|California|94109|West|OFF-LA-10001641|Office Supplies|Labels|Avery 518|18.9|6|0.0|9.072
5121|CA-2019-149538|04-04-2019|08-04-2019|Standard Class|KB-16585|Ken Black|Corporate|United States|Lafayette|Louisiana|70506|South|OFF-ST-10004180|Office Supplies|Storage|Safco Commercial Shelving|232.55|5|0.0|9.302
5122|CA-2019-149538|04-04-2019|08-04-2019|Standard Class|KB-16585|Ken Black|Corporate|United States|Lafayette|Louisiana|70506|South|TEC-AC-10002926|Technology|Accessories|Logitech Wireless Marathon Mouse M705|99.98|2|0.0|42.9914
3880|CA-2019-151001|05-04-2019|07-04-2019|First Class|JG-15805|John Grady|Corporate|United States|Decatur|Illinois|62521|Central|OFF-ST-10001031|Office Supplies|Storage|Adjustable Personal File Tote|52.096|4|0.2|3.9072
9912|US-2019-157231|05-04-2019|09-04-2019|Standard Class|RP-19855|Roy Phan|Corporate|United States|Richmond|Kentucky|40475|South|OFF-BI-10002852|Office Supplies|Binders|Ibico Standard Transparent Covers|115.36|7|0.0|56.5264
3277|CA-2019-102988|05-04-2019|09-04-2019|Second Class|GM-14695|Greg Maxwell|Corporate|United States|Alexandria|Virginia|22304|South|OFF-AR-10004757|Office Supplies|Art|Crayola Colored Pencils|22.96|7|0.0|7.5768
9507|CA-2019-149104|05-04-2019|07-04-2019|Second Class|RD-19900|Ruben Dartt|Consumer|United States|Dearborn Heights|Michigan|48127|Central|OFF-AR-10002952|Office Supplies|Art|Stanley Contemporary Battery Pencil Sharpeners|26.7|2|0.0|7.476
9508|CA-2019-149104|05-04-2019|07-04-2019|Second Class|RD-19900|Ruben Dartt|Consumer|United States|Dearborn Heights|Michigan|48127|Central|OFF-BI-10004209|Office Supplies|Binders|Fellowes Twister Kit, Gray/Clear, 3/pkg|40.2|5|0.0|18.09
