Row ID|Order ID|Order Date|Ship Date|Ship Mode|Customer ID|Customer Name|Segment|Country|City|State|Postal Code|Region|Product ID|Category|Sub-Category|Product Name|Sales|Quantity|Discount|Profit
3366|CA-2019-115161|01-02-2019|03-02-2019|First Class|LC-17050|Liz Carlisle|Consumer|United States|Mission Viejo|California|92691|West|FUR-BO-10003966|Furniture|Bookcases|Sauder Facets Collection Library, Sky Alder Finish|290.666|2|0.15|3.4196
541|CA-2019-140795|02-02-2019|04-02-2019|First Class|BD-11500|Bradley Drucker|Consumer|United States|Green Bay|Wisconsin|54302|Central|TEC-AC-10001432|Technology|Accessories|Enermax Aurora Lite Keyboard|468.9|6|0.0|206.316
9138|CA-2019-123400|03-02-2019|10-02-2019|Standard Class|EB-13930|Eric Barreto|Consumer|United States|Saint Petersburg|Florida|33710|South|OFF-BI-10000666|Office Supplies|Binders|Surelock Post Binders|18.336|2|0.7|-12.224
9139|CA-2019-123400|03-02-2019|10-02-2019|Standard Class|EB-13930|Eric Barreto|Consumer|United States|Saint Petersburg|Florida|33710|South|TEC-PH-10002890|Technology|Phones|AT&T 17929 Lendline Telephone|180.96|5|0.2|13.572
1704|CA-2019-139857|03-02-2019|07-02-2019|Standard Class|CD-12790|Cynthia Delaney|Home Office|United States|San Diego|California|92037|West|OFF-FA-10001843|Office Supplies|Fasteners|Staples|12.35|5|0.0|5.8045
1519|CA-2019-111059|04-02-2019|07-02-2019|Second Class|TB-21400|Tom Boeckenhauer|Consumer|United States|Seattle|Washington|98105|West|OFF-BI-10002827|Office Supplies|Binders|Avery Durable Poly Binders|13.272|3|0.2|4.3134
1518|CA-2019-111059|04-02-2019|07-02-2019|Second Class|TB-21400|Tom Boeckenhauer|Consumer|United States|Seattle|Washington|98105|West|OFF-BI-10004593|Office Supplies|Binders|Ibico Laser Imprintable Binding System Covers|83.84|2|0.2|27.248
1544|CA-2019-107181|05-02-2019|09-02-2019|Standard Class|DB-13270|Deborah Brumfield|Home Office|United States|San Diego|California|92024|West|OFF-BI-10004230|Office Supplies|Binders|GBC Recycled Grain Textured Covers|82.896|3|0.2|29.0136
1545|CA-2019-107181|05-02-2019|09-02-2019|Standard Class|DB-13270|Deborah Brumfield|Home Office|United States|San Diego|California|92024|West|OFF-PA-10000350|Office Supplies|Paper|"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book"|34.24|4|0.0|16.0928
8585|CA-2019-104808|05-02-2019|09-02-2019|Second Class|MH-17440|Mark Haberlin|Corporate|United States|Escondido|California|92025|West|OFF-BI-10003676|Office Supplies|Binders|GBC Standard Recycled Report Covers, Clear Plastic Sheets|17.248|2|0.2|6.0368
2000|CA-2019-131905|07-02-2019|10-02-2019|First Class|ND-18460|Neil Ducich|Corporate|United States|Chesapeake|Virginia|23320|South|TEC-PH-10001615|Technology|Phones|AT&T CL82213|144.95|5|0.0|42.0355
1999|CA-2019-131905|07-02-2019|10-02-2019|First Class|ND-18460|Neil Ducich|Corporate|United States|Chesapeake|Virginia|23320|South|TEC-PH-10003645|Technology|Phones|Aastra 57i VoIP phone|161.61|1|0.0|42.0186
1998|CA-2019-131905|07-02-2019|10-02-2019|First Class|ND-18460|Neil Ducich|Corporate|United States|Chesapeake|Virginia|23320|South|OFF-LA-10002787|Office Supplies|Labels|Avery 480|15.0|4|0.0|7.2
8981|CA-2019-108182|07-02-2019|11-02-2019|Second Class|DL-13315|Delfina Latchford|Consumer|United States|Romeoville|Illinois|60441|Central|OFF-BI-10001196|Office Supplies|Binders|Avery Flip-Chart Easel Binder, Black|8.952|2|0.8|-14.7708
